date,sample_split_main,sample_split_robust,ret_1d,ewma_vol,cvar_95_60d,p_regime_0,p_regime_1,p_regime_2,regime,target_exposure,strategy_exposure,benchmark_return,strategy_return,benchmark_cum,strategy_cum,target_exposure_alt,strategy_exposure_alt,strategy_return_alt,strategy_cum_alt
2023-09-15,test,test,7.332387080306101e-05,0.0068774161348618,-0.0181431482272571,0.9558095514795648,0.0002711034365041,0.0439193450839308,0,1.0,1.0,7.332387080306101e-05,7.332387080306101e-05,1.1790917578305402,1.0719444141847685,1.0,1.0,7.332387080306101e-05,1.02189174577349
2023-09-18,test,test,-0.0071039913123483,0.0068912207252771,-0.0181431482272571,0.9464793111067484,0.0003261681290641,0.0531945207641875,0,1.0,1.0,-0.0071039913123483,-0.0071039913123483,1.170745182328354,1.0643563151859237,1.0,1.0,-0.0071039913123483,1.0146579604853516
2023-09-19,test,test,0.0047451164456428,0.0067816336899292,-0.0181431482272571,0.9584465640084462,0.0002542967916507,0.0412991391999029,0,1.0,1.0,0.0047451164456428,0.0047451164456428,1.1763137057442339,1.069418811409197,1.0,1.0,0.0047451164456428,1.0194840718350775
2023-09-20,test,test,0.0123716812282166,0.0072397950218826,-0.0181431482272571,0.9320582329803976,0.0005023875227833,0.0674393794968193,0,1.0,1.0,0.0123716812282166,0.0123716812282166,1.1909570787335373,1.0827315004144946,1.0,1.0,0.0123716812282166,1.03217514688388
2023-09-21,test,test,-0.0100965616800612,0.0074421896983952,-0.0181431482272571,0.8947301956409415,0.0008583380818289,0.1044114662772295,0,1.0,1.0,-0.0100965616800612,-0.0100965616800612,1.1789930067602847,1.0718546368986055,1.0,1.0,-0.0100965616800612,1.0218061604889603
2023-09-22,test,test,-0.0049237027555888,0.0073155715556619,-0.0181431482272571,0.9133958488633134,0.0006888281182394,0.0859153230184471,0,1.0,1.0,-0.0049237027555888,-0.0049237027555888,1.1732022632925356,1.0665901143769216,1.0,1.0,-0.0049237027555888,1.0167874561241088
2023-09-25,test,test,-0.0122830853925037,0.00770447812382,-0.0181431482272571,0.8271573004784368,0.0016838061521791,0.1711588933693839,0,1.0,1.0,-0.0122830853925037,-0.0122830853925037,1.1588798614253566,1.0535692289561973,1.0,1.0,-0.0122830853925037,1.0043745593749616
2023-09-26,test,test,-0.0020369772761847,0.0074864144125354,-0.0181431482272571,0.8845334387925285,0.0010247754291847,0.1144417857782869,0,1.0,1.0,-0.0020369772761847,-0.0020369772761847,1.1565216521066077,1.0514253166695382,1.0,1.0,-0.0020369772761847,1.0023307535204709
2023-09-27,test,test,-0.0037435599517115,0.0073160420431793,-0.0181431482272571,0.9134482300605904,0.0007115523965882,0.0858402175428212,0,1.0,1.0,-0.0037435599517115,-0.0037435599517115,1.1522002377501315,1.0474966012408715,1.0,1.0,-0.0037435599517115,0.9985854829496076
2023-09-28,test,test,0.0101179956686185,0.0075136830574575,-0.0150880309863621,0.9100346578957068,0.000816637873244,0.0891487042310493,0,1.0,1.0,0.0101179956686185,0.0101179956686185,1.1639173717601567,1.0581489667322652,1.0,1.0,0.0101179956686185,1.0087404538833349
2023-09-29,test,test,0.0001273092609365,0.0072848527481017,-0.0150880309863621,0.940390456611782,0.0004629463628475,0.0591465970253703,0,1.0,1.0,0.0001273092609365,0.0001273092609365,1.1640655586531283,1.0582836874705976,1.0,1.0,0.0001273092609365,1.0088688840599975
2023-10-02,test,test,-0.0116286582703662,0.0076156730745201,-0.0150880309863621,0.8808485593647898,0.0010260224350006,0.1181254182002095,0,1.0,1.0,-0.0116286582703662,-0.0116286582703662,1.1506074396572448,1.0460485451356065,1.0,1.0,-0.0116286582703662,0.9972050414250231
2023-10-03,test,test,-0.0166088916262361,0.0084302956447811,-0.0165299663976063,0.5893227818695491,0.0055862810868577,0.405090937043593,0,1.0,1.0,-0.0166088916262361,-0.0166088916262361,1.1316549509795555,1.0288183217555964,1.0,1.0,-0.0166088916262361,0.9807793547785223
2023-10-04,test,test,-0.0068533481917545,0.0083440873955847,-0.0165299663976063,0.6297379103865022,0.0045363659789697,0.365725723634528,0,1.0,1.0,-0.0068533481917545,-0.0068533481917545,1.1239258409606143,1.0217915774361654,1.0,1.0,-0.0068533481917545,0.9740807126431015
2023-10-05,test,test,0.0060019897963351,0.0082223962254421,-0.0165299663976063,0.7334027475260939,0.0030185165782882,0.2635787358956175,0,1.0,1.0,0.0060019897963351,0.0060019897963351,1.1306919170380048,1.0279428013837002,1.0,1.0,0.0060019897963351,0.9799447153798202
2023-10-06,test,test,0.0084921389327547,0.0082388298396112,-0.0165299663976063,0.7823888103887426,0.0024898060229618,0.2151213835882956,0,1.0,1.0,0.0084921389327547,0.0084921389327547,1.1403347962719568,1.036709405392969,1.0,1.0,0.0084921389327547,0.9883019773394804
2023-10-09,test,test,-0.0091912913589622,0.0082990606883685,-0.0165299663976063,0.7520801631998979,0.0028518415363448,0.2450679952637575,0,1.0,1.0,-0.0091912913589622,-0.0091912913589622,1.1299016673256068,1.027224363858045,1.0,1.0,-0.0091912913589622,0.9792598241041104
2023-10-10,test,test,0.0217049508881631,0.009644077840526,-0.0165299663976063,0.2694290417049457,0.0185162037496895,0.7120547545453646,2,0.75,1.0,0.0217049508881631,0.0217049508881631,1.1546942147185844,1.0497639435937325,0.5,1.0,0.0217049508881631,1.0007469555078592
2023-10-11,test,test,0.0008871911069572,0.0093528054419031,-0.0165299663976063,0.4213878712362632,0.0099314656569186,0.5686806631068181,2,0.75,0.75,0.0008871911069572,0.0006653933302179,1.1557191037261194,1.0504626819622476,0.5,0.5,0.0004435955534786,1.0011909808840398
2023-10-12,test,test,-0.0026101713665208,0.0090903933429639,-0.0165299663976063,0.5558482809542974,0.0058737604800602,0.4382779585656426,0,1.0,0.75,-0.0026101713665208,-0.0019576285248906,1.1527064123446762,1.0484082777879045,1.0,0.5,-0.0013050856832604,0.999885193136466
2023-10-13,test,test,-0.0111046606603855,0.0092236622534086,-0.0165299663976063,0.4542920486972416,0.007663285968403,0.5380446653343556,2,0.75,1.0,-0.0111046606603855,-0.0111046606603855,1.139976808570384,1.0368304624595575,0.5,1.0,-0.0111046606603855,0.9888432294654919
2023-10-16,test,test,0.00585306409085,0.0090568697792423,-0.0165299663976063,0.5827457731865112,0.0051701863878028,0.4120840404256856,0,1.0,0.75,0.00585306409085,0.0043897980681375,1.1466687309136998,1.0413919434858467,1.0,0.5,0.002926532045425,0.9917413495165908
2023-10-17,test,test,0.0012267984132275,0.0087861014589558,-0.0165299663976063,0.7226854637450894,0.002960720935645,0.2743538153192657,0,1.0,1.0,0.0012267984132275,0.0012267984132275,1.148076325534166,1.0426703054555495,1.0,1.0,0.0012267984132275,0.9929587628381881
2023-10-18,test,test,-0.0092701087141388,0.0088158912794203,-0.0165299663976063,0.6893092770124561,0.0035222619475656,0.3071684610399783,0,1.0,1.0,-0.0092701087141388,-0.0092701087141388,1.1374827110267536,1.033049301147162,1.0,1.0,-0.0092701087141388,0.9837964605405854
2023-10-19,test,test,-0.0071789181241014,0.0087263368393317,-0.0165299663976063,0.7130999619612087,0.0031606503688765,0.2837393876699146,0,1.0,1.0,-0.0071789181241014,-0.0071789181241014,1.1293460569083458,1.0256596812705574,1.0,1.0,-0.0071789181241014,0.9767591566372082
