date,sample_split_robust,ret_1d,regime,regime_t_plus_1,regime_pred,proba_0,proba_1,proba_2,target_exposure_ml_hard,target_exposure_ml_proba,strategy_exposure_ml_hard,strategy_exposure_ml_proba,benchmark_return,ml_hard_return,ml_proba_return,benchmark_cum,ml_hard_cum,ml_proba_cum,benchmark_drawdown,ml_hard_drawdown,ml_proba_drawdown
2020-01-23,test,-0.0057825026513456,0,0,0,0.9901607,0.009451959,0.00038735737,1.0,0.9959890776284805,1.0,0.996639774915469,-0.0057825026513456,-0.0057825026513456,-0.005763072140885181,0.9821796896326599,0.9821796896326599,0.9822579030966684,-0.01681590364639607,-0.01681590364639607,-0.016754892055056425
2020-01-24,test,0.0045596368402053,0,0,0,0.98775613,0.011878625,0.0003652647,1.0,0.9950336407140682,1.0,0.9959890776284805,0.0045596368402053,0.0045596368402053,0.004541348490796917,0.9866682977640904,0.9866682977640904,0.9867288228608708,-0.012322705328238537,-0.012322705328238537,-0.012279478854198
2020-01-27,test,-0.0206787900587004,0,0,0,0.7931086,0.20587659,0.0010148047,1.0,0.9171746027238529,1.0,0.9950336407140682,-0.0206787900587004,-0.0206787900587004,-0.02057609175767054,0.9664747003387522,0.9664747003387522,0.9666332531971478,-0.03253695333838136,-0.03253695333838136,-0.032395245294896124
2020-01-28,test,0.012509156577517,0,0,0,0.96371055,0.03590317,0.00038625457,1.0,0.9854279501287114,1.0,0.9171746027238529,0.012509156577517,0.012509156577517,0.011473080714394625,0.9786404164780211,0.9786404164780211,0.977787378268258,-0.020358796169039794,-0.020358796169039794,-0.021229909923198065
2020-01-29,test,0.0065682887742628,0,0,0,0.9666119,0.033044916,0.00034312924,1.0,0.9865955676641402,1.0,0.9854279501287114,0.0065682887742628,0.0065682887742628,0.006472575342675218,0.9850895660921453,0.9850895660921453,0.9841367068302915,-0.01390305145904347,-0.01390305145904347,-0.014874200055481013
2020-01-30,test,-0.0072327515420597,0,0,0,0.95753175,0.041989658,0.00047864983,1.0,0.9829412525028373,1.0,0.9865955676641402,-0.0072327515420597,-0.0072327515420597,-0.007135800613412076,0.9779903623505098,0.9779903623505098,0.9771390999706208,-0.02100951506160531,-0.02100951506160531,-0.0218788397640568
2020-01-31,test,-0.0116738206553066,0,0,0,0.9269188,0.07242039,0.00066078047,1.0,0.9706790517131327,1.0,0.9829412525028373,-0.0116738206553066,-0.0116738206553066,-0.011474679896420563,0.9666398590296513,0.9666398590296513,0.9659908253481025,-0.032371625751198785,-0.032371625751198785,-0.03303831880724961
2020-02-03,test,0.0039205917855259,0,1,0,0.95766956,0.041922417,0.0004079661,1.0,0.9830112054788999,1.0,0.9706790517131327,0.0039205917855259,0.0039205917855259,0.0038056363165285783,0.9704370981688549,0.9704370981688549,0.9696740391553034,-0.028570503440155326,-0.028570503440155326,-0.029351403236473006
2020-02-04,test,0.0166814841059737,1,1,0,0.85356206,0.14516589,0.0012720213,1.0,0.94125861047567,1.0,0.9830112054788999,0.0166814841059737,0.0166814841059737,0.016398085800190313,0.9867612058257186,0.9867612058257186,0.9857059241176696,-0.0122297022560105,-0.0122297022560105,-0.013303405647767108
2020-02-05,test,0.0160681661160497,1,1,0,0.6028287,0.3955405,0.0016308279,1.0,0.8410666704566372,1.0,0.94125861047567,0.0160681661160497,0.0160681661160497,0.015124299711285184,1.0027447177685864,1.0027447177685864,1.0007273438303625,0.0,0.0,0.0
2020-02-06,test,0.0095755274224307,1,0,0,0.7255686,0.27368686,0.0007445347,1.0,0.8902637506271401,1.0,0.8410666704566372,0.0095755274224307,0.0095755274224307,0.008053656967050014,1.0123926455913161,1.0123926455913161,1.0088194001595814,0.0,0.0,0.0
2020-02-07,test,-3.0557548351383464e-05,0,0,0,0.81035745,0.18911143,0.00053112913,1.0,0.9241645522550054,1.0,0.8902637506271401,-3.0557548351383464e-05,-3.0557548351383464e-05,-2.7204277605272827e-05,1.0123617098267608,1.0123617098267608,1.0087919563298622,-3.055708147436942e-05,-3.055708147436942e-05,-2.720390757238178e-05
2020-02-10,test,0.0005095022273565,0,0,0,0.90530807,0.094294064,0.00039790932,1.0,0.9621058691024452,1.0,0.9241645522550054,0.0005095022273565,0.0005095022273565,0.0004708638978178477,1.0128776417958907,1.0128776417958907,1.0092670718911112,0.0,0.0,0.0
2020-02-11,test,0.0067618880993952,0,0,0,0.8823045,0.117291756,0.0004037314,1.0,0.9529194562369044,1.0,0.9621058691024452,0.0067618880993952,0.0067618880993952,0.006505652226642101,1.0197498153175162,1.0197498153175162,1.0158544167186283,0.0,0.0,0.0
2020-02-12,test,0.0058317050962113,0,0,0,0.9334638,0.066138305,0.00039790708,1.0,0.9733482118053888,1.0,0.9529194562369044,0.0058317050962113,0.0058317050962113,0.005557145249215656,1.0257140694950284,1.0257140694950284,1.0215153820994045,0.0,0.0,0.0
2020-02-13,test,-0.0030831538097104,0,0,0,0.95205134,0.047630705,0.0003179763,1.0,0.9807870327084348,1.0,0.9733482118053888,-0.0030831538097104,-0.0030831538097104,-0.0030009822474025894,1.0225565053831756,1.0225565053831756,1.0184544278042442,-0.0030784057719003277,-0.0030784057719003277,-0.002996483801222305
2020-02-14,test,0.0047315684223185,0,0,0,0.95488954,0.04475666,0.00035377912,1.0,0.9819126827373115,1.0,0.9807870327084348,0.0047315684223185,0.0047315684223185,0.0046406609529826915,1.027406265892997,1.027406265892997,1.0231917130653752,0.0,0.0,0.0
2020-02-17,test,0.0065469367061616,0,0,0,0.9427649,0.056871086,0.00036397274,1.0,0.9770692347787527,1.0,0.9819126827373115,0.0065469367061616,0.0065469367061616,0.006428520184858514,1.0341546963564017,1.0341546963564017,1.0297905091676978,0.0,0.0,0.0
2020-02-18,test,-0.0016377465838605,0,0,0,0.9434263,0.056213282,0.00036038487,1.0,0.9773340926289865,1.0,0.9770692347787527,-0.0016377465838605,-0.0016377465838605,-0.001600191801454095,1.0324623991904704,1.0324623991904704,1.0281439645826322,-0.001636406208755492,-0.001636406208755492,-0.0015989121771925463
2020-02-19,test,0.0077453976622639,0,0,0,0.96305394,0.036705516,0.00024058638,1.0,0.9851967149579928,1.0,0.9773340926289865,0.0077453976622639,0.0077453976622639,0.007569841196299362,1.0404902804765397,1.0404902804765397,1.0359563831997136,0.0,0.0,0.0
2020-02-20,test,-0.0152491250801685,0,0,0,0.8035799,0.19536807,0.0010520057,1.0,0.921347806701788,1.0,0.9851967149579928,-0.0152491250801685,-0.0152491250801685,-0.015023387934965545,1.0247440770858791,1.0247440770858791,1.020509134117674,-0.01513344592075272,-0.01513344592075272,-0.01491109986149064
2020-02-21,test,-0.0045213128558438,0,1,0,0.951397,0.048282366,0.0003205983,1.0,0.9805251694118348,1.0,0.921347806701788,-0.0045213128558438,-0.0045213128558438,-0.004165701683144282,1.0201213467960675,1.0201213467960675,1.0162668397012455,-0.01957628443308801,-0.01957628443308801,-0.01900615104822645
2020-02-24,test,-0.0415864186231376,1,1,1,0.022331227,0.9702491,0.0074196025,0.6007078845462255,0.6080504673617816,1.0,0.9805251694118348,-0.0415864186231376,-0.0415864186231376,-0.04077653016568347,0.97856816584875,0.97856816584875,0.9756605228808161,-0.059512439269908124,-0.059512439269908124,-0.05820308779088201
2020-02-25,test,-0.0248434332841993,1,1,1,0.0034141105,0.9931248,0.0034610934,0.6007078845462255,0.6013368484436831,0.6007078845462255,0.6080504673617816,-0.0248434332841993,-0.01492364625301665,-0.015106061219328625,0.9545566718518502,0.964072791652931,0.9610328963629438,-0.08258953518079215,-0.07344373153453176,-0.07232301287179377
2020-02-26,test,0.0071091879792029,1,2,1,0.024063373,0.9742065,0.0017300356,0.6007078845462255,0.609949120256137,0.6007078845462255,0.6013368484436831,0.0071091879792029,0.004270545271828429,0.004275016694407587,0.9613669738443653,0.9681987118489587,0.965150122373281,-0.07604425348013466,-0.06947836994159318,-0.0683486891675269
