date,sample_split_main,sample_split_robust,ret_1d,ewma_vol,cvar_95_60d,p_regime_0,p_regime_1,p_regime_2,regime,target_exposure,strategy_exposure,benchmark_return,strategy_return,benchmark_cum,strategy_cum,target_exposure_alt,strategy_exposure_alt,strategy_return_alt,strategy_cum_alt
2025-11-12,test,test,0.0137558745587507,0.0083858105739833,-0.0148565244609316,0.6202159068050663,0.3729848203258345,0.0067992728690989,0,1.0,1.0,0.0137558745587507,0.0137558745587507,1.7145245631481891,1.5143160686039463,1.0,1.0,0.0137558745587507,1.46431009566932
2025-11-13,test,test,-0.0023137513948931,0.0081500746361496,-0.0148565244609316,0.7345425753480842,0.261840188394192,0.0036172362577236,0,1.0,1.0,-0.0023137513948931,-0.0023137513948931,1.7105621653180865,1.5108163679678073,1.0,1.0,-0.0023137513948931,1.4609259626738593
2025-11-14,test,test,-0.0140632202657224,0.0086200199207922,-0.0150344379920314,0.5102002773321844,0.4817393700809672,0.0080603525868482,0,1.0,1.0,-0.0140632202657224,-0.0140632202657224,1.6866745151473708,1.489718126932238,1.0,1.0,-0.0140632202657224,1.4405244309264411
2025-11-17,test,test,-0.0106586971687275,0.0087557368821157,-0.0150344379920314,0.430581866362574,0.5602893897093946,0.0091287439280313,1,0.6007078845462255,1.0,-0.0106586971687275,-0.0106586971687275,1.6687922324829574,1.4739239945155427,0.5,1.0,-0.0106586971687275,1.4252518547254727
2025-11-18,test,test,-0.0216010857481435,0.0100029779054954,-0.0175470598195051,0.0428944545839613,0.9273442688837092,0.0297612765323295,1,0.6007078845462255,0.6007078845462255,-0.0216010857481435,-0.012975942523668902,1.6331310550838818,1.4549219925423973,0.5,0.5,-0.01080054287407175,1.4099411915335955
2025-11-19,test,test,0.0039285720716094,0.0097458716218956,-0.0175470598195051,0.1018214134984406,0.8791924703537307,0.0189861161478286,1,0.6007078845462255,0.6007078845462255,0.0039285720716094,0.002359924218423865,1.6395595472656481,1.458359552783965,0.5,0.5,0.0019642860358047,1.4127134411816913
2025-11-20,test,test,0.0062488414921496,0.009572145739064,-0.0175470598195051,0.1754723583082504,0.810846677695773,0.0136809639959764,1,0.6007078845462255,0.6007078845462255,0.0062488414921496,0.0037537283536138656,1.6498369725514936,1.4638441257455115,0.5,0.5,0.0031244207460748,1.4171342550104653
2025-11-21,test,test,-0.010499674960281,0.0096303170281763,-0.0175470598195051,0.1461655756560161,0.8400154356590804,0.0138189886849035,1,0.6007078845462255,0.6007078845462255,-0.010499674960281,-0.006307237533813373,1.632604844782554,1.4546403687840261,0.5,0.5,-0.0052498374801405,1.409714025027137
2025-11-24,test,test,0.0091791012542971,0.0096038419233966,-0.0175470598195051,0.1940592666160908,0.7937531458697712,0.0121875875141381,1,0.6007078845462255,0.6007078845462255,0.0091791012542971,0.005513958496504415,1.6476596791809877,1.4626833493573297,0.5,0.5,0.00458955062714855,1.4161988487451718
2025-11-25,test,test,0.0107822653609613,0.0096785943032584,-0.0169451786219721,0.2158114119343911,0.7721169132054825,0.0120716748601262,1,0.6007078845462255,0.6007078845462255,0.0107822653609613,0.006476991815599107,1.6655213044130435,1.47218788461108,0.5,0.5,0.00539113268048065,1.4238543820968286
